Year,EN.ATM.CO2E.KD.GD,NY.GNP.MKTP.KN,NY.GNP.MKTP.CN,NY.GNP.PCAP.KD.ZG,NY.GNP.MKTP.KD,NE.CON.GOVT.CN,DC.DAC.GBRL.CD,AG.PRD.FOOD.XD,AG.LND.CROP.ZS,NY.GNP.PCAP.KD,SP.POP.DPND.YG,EN.POP.DNST,NV.IND.TOTL.KD.ZG,SP.POP.DPND.OL,NY.GNP.PCAP.KN,AG.LND.CREL.HA,AG.LND.AGRI.K2,AG.YLD.CREL.KG,AG.PRD.CREL.MT,NV.AGR.TOTL.KN,NE.GDI.TOTL.KD.ZG,ER.FSH.AQUA.MT,NE.CON.TETC.CN,NE.CON.TETC.KN,NE.CON.TETC.KD,MS.MIL.MPRT.KD,NE.CON.TETC.ZS,NE.CON.TOTL.CN,NE.CON.TOTL.KN,NE.CON.TOTL.KD,NV.AGR.TOTL.CN,NE.CON.GOVT.KD.ZG,NV.AGR.TOTL.KD,NV.AGR.TOTL.ZS,AG.PRD.CROP.XD,NE.CON.GOVT.KD,NE.CON.GOVT.KN,NE.CON.GOVT.ZS,AG.LND.AGRI.ZS,NY.GNP.MKTP.KD.ZG,EN.URB.LCTY.UR.ZS,NE.EXP.GNFS.CN,EN.URB.LCTY,TM.VAL.MRCH.CD.WT,SP.POP.GROW,NE.EXP.GNFS.KN,NV.IND.TOTL.ZS,ER.FSH.CAPT.MT,NE.RSB.GNFS.ZS,TM.VAL.MRCH.RS.ZS,SP.POP.65UP.TO.ZS,NE.RSB.GNFS.KN,TM.VAL.MRCH.WL.CD,SP.POP.1564.TO.ZS,EN.URB.MCTY,EN.URB.MCTY.TL.ZS,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,NE.EXP.GNFS.ZS,SP.RUR.TOTL,TX.VAL.MRCH.R1.ZS,SP.POP.TOTL,SP.POP.TOTL.FE.ZS,NE.EXP.GNFS.KD,NY.EXP.CAPM.KN,TM.VAL.MRCH.HI.ZS,SP.DYN.LE00.MA.IN,SP.DYN.IMRT.IN,DT.ODA.ALLD.KD,FP.CPI.TOTL.ZG,SH.DYN.MORT,DT.ODA.ODAT.PC.ZS,DT.ODA.ALLD.CD,EN.ATM.CO2E.GF.ZS,DC.DAC.USAL.CD,DC.DAC.DEUL.CD,DC.DAC.TOTL.CD,NY.GSR.NFCY.CN,NE.RSB.GNFS.CN,SP.DYN.AMRT.MA,DT.ODA.ODAT.CD,SP.POP.0014.TO.ZS,NV.IND.TOTL.KD,NV.IND.TOTL.KN,DT.ODA.ODAT.KD,SP.DYN.CBRT.IN,SH.DTH.MORT,TM.VAL.MRCH.OR.ZS,SH.DTH.IMRT,NV.IND.TOTL.CN,SP.DYN.AMRT.FE,TM.VAL.MRCH.R5.ZS,NE.IMP.GNFS.CN,NY.GDP.DISC.CN,NE.DAB.TOTL.CN,SP.DYN.TFRT.IN,NE.DAB.DEFL.ZS,SP.DYN.LE00.IN,NE.CON.PRVT.KD,NE.DAB.TOTL.KN,NE.CON.PRVT.KN,NE.CON.PRVT.PC.KD,NE.CON.PETC.ZS,EN.ATM.CO2E.GF.KT,NE.CON.PETC.KD,NE.CON.PETC.KN,NE.CON.PETC.CN,NE.CON.PRVT.CN,SP.URB.GROW,NE.DAB.TOTL.KD,NY.GDS.TOTL.CN,NE.DAB.TOTL.ZS,BX.GRT.EXTA.CD.WD,NE.GDI.TOTL.KD,NE.GDI.TOTL.KN,NE.GDI.TOTL.CN,NY.GDY.TOTL.KN,NY.GDS.TOTL.ZS,EN.ATM.CO2E.KT,NE.GDI.TOTL.ZS,TX.VAL.MRCH.RS.ZS,SP.URB.TOTL.IN.ZS,NV.IND.MANF.KD,NV.SRV.TETC.CN,FP.CPI.TOTL,NE.IMP.GNFS.KD,NV.IND.MANF.KN,NV.SRV.TETC.KN,EN.ATM.CO2E.SF.KT,NV.IND.MANF.CN,SP.DYN.CDRT.IN,TX.VAL.MRCH.CD.WT,NY.GDP.DISC.KN,NV.SRV.TETC.ZS,NE.IMP.GNFS.KN,TX.VAL.MRCH.WL.CD,NV.SRV.TETC.KD,SP.URB.TOTL,EN.ATM.CO2E.SF.ZS,NV.IND.MANF.ZS,SP.DYN.LE00.FE.IN,NE.TRD.GNFS.ZS,FI.RES.XGLD.CD,EN.ATM.CO2E.PC,SP.DYN.TO65.FE.ZS,FI.RES.TOTL.CD,NE.IMP.GNFS.ZS,NY.TTF.GNFS.KN,BX.GRT.TECH.CD.WD,EN.ATM.CO2E.LF.ZS,EN.ATM.CO2E.LF.KT,SP.DYN.TO65.MA.ZS,ER.FSH.PROD.MT,AG.LND.ARBL.HA.PC,SP.POP.DPND,NY.GNP.PCAP.CN,NY.GDP.DEFL.KD.ZG,NV.IND.MANF.KD.ZG,AG.LND.ARBL.HA,DC.DAC.JPNL.CD,SP.ADO.TFRT,AG.LND.ARBL.ZS,AG.PRD.LVSK.XD
2004,0.624741592,4678840000000000.0,2190480000000000.0,2.843444655,514699000000.0,191056000000000.0,37360000,95.69,9.770530534,2305.2924239999998,46.07599431,123.24591709999999,3.9410728180000003,7.397782627000001,20956107.09,15279888,533660,4274.5,65313711,775380000000000.0,6.903536091,1468612.0,1636270000000000.0,3309560000000000.0,364071000000.0,79000000.0,71.27154017,1723940000000000.0,3363110000000000.0,369961000000.0,329125000000000.0,3.990392417,85296234705.0,14.33577983,94.91,43698027912,397234000000000.0,8.321870961,29.45842556,4.225595219,8.79559713,739639000000000.0,8865488,54876590000.0,1.334985753,1056440000000000.0,44.62761454,4739638.0,4.672094235,0.5272431870000001,4.820225823,137437000000000.0,46524524215.0,65.15771098,22507769,10.08102724,-0.09849647800000001,54.855,32.216693199999995,122473994,16.30263325,223268606,49.83686869,116215000000.0,1175030000000000.0,68.86171897,65.09,36.0,294990000,6.243520926,49.3,0.590633866,131870000.0,18.34394074,68870000.0,-8590000,-57860000.0,-105350000000000.0,107263000000000.0,217.412,131870000.0,30.022063199999998,250054000000.0,2273100000000000.0,294990000,21.499000000000002,222818,10.56883605,161234,1024570000000000.0,163.825,2.5065324419999997,632376000000000.0,-87673300000000.0,2188560000000000.0,2.475,45.02273467,66.97487805,325801000000.0,4861020000000000.0,2961670000000000.0,1459.234271,62.9496692,61935.63,325206000000.0,2956270000000000.0,1445220000000000.0,1532890000000000.0,3.104903245,534740000000.0,659556000000000.0,95.32790576,342990000,170669000000.0,1551450000000000.0,552292000000000.0,5031420000000000.0,28.72845983,337635.35799999995,24.056365600000003,0.04351312,45.145,130969000000.0,942129000000000.0,62.18444150000001,110515000000.0,1190560000000000.0,1774280000000000.0,77733.06599999999,644343000000000.0,7.313,70766610000.0,2185820.36,41.03660563,1004630000000000.0,71583968396.0,195182000000.0,100794612,23.02278602,28.06582568,68.954,59.76129216,34952496315.0,1.512238393,72.80653000000002,36310734315.0,27.54459896,118588000000000.0,427810000,51.54549601,174035.82,64.26482,6208250.0,0.110476795,53.47377693,9810945.33,8.550732687,6.383064455,24666000.0,-318540000,51.19600000000001,13.61581391,99.42
2005,0.598719869,4931370000000000.0,2639280000000000.0,4.006171392,542479000000.0,224981000000000.0,24090000,98.05,9.880932009,2397.64639,45.80545284,124.8942646,4.703961793,7.3492937010000015,21795644.66,15465047,518460,4311.3,66674991,796455000000000.0,12.38113939,2124093.0,1963410000000000.0,3400270000000000.0,374049000000.0,36000000.0,70.77199067,2010580000000000.0,3506140000000000.0,385696000000.0,364169000000000.0,6.635286252999999,87614653090.0,13.12661864,98.49,46597517151,423592000000000.0,8.109507721,28.61937435,5.397197752,8.64813451,945122000000000.0,8988406,75724931000.0,1.328581128,1231830000000000.0,46.54105887,4692601.0,4.146599387,0.555876505,4.798606551000001,153911000000000.0,57700882646.0,65.29343834,22864619,10.10569889,-0.125749793,54.063,34.06726763,122320080,17.20856387,226254703,49.79666124,135508000000.0,1347100000000000.0,71.31946787,65.23100000000001,33.4,2935590000,10.45195661,41.4,11.199722999999999,2533990000.0,15.93467865,155640000.0,164670000,2333240000.0,-135000000000000.0,115038000000000.0,217.64700000000002,2533990000.0,29.90795511,261817000000.0,2380030000000000.0,2935590000,21.476,187380,6.830948301,150243,1291180000000000.0,162.12,1.97691889,830083000000000.0,-47163000000000.0,2659240000000000.0,2.481,51.69789516,67.16856098,338681000000.0,5143810000000000.0,3078760000000000.0,1496.90287,62.66248295,54495.287000000004,332400000000.0,3021660000000000.0,1738430000000000.0,1785600000000000.0,3.067717465,565849000000.0,810867000000000.0,95.85340061,1049630000,191800000000.0,1743540000000000.0,695829000000000.0,5307780000000000.0,29.22800933,341991.75399999996,25.08140994,0.021730568999999998,45.937,136991000000.0,1118930000000000.0,68.68393234,130152000000.0,1245300000000000.0,1913940000000000.0,88642.391,760361000000000.0,7.297999999999999,86996064000.0,-2130451.266,40.33232249,1183140000000000.0,85659265971.0,210544000000.0,103934623,25.91945272,27.40750748,69.203,63.98793587,33140499705.0,1.511534344,73.17943000000002,34730799705.0,29.92066824,115279000000000.0,454470000,51.14087195,174897.565,64.38578000000001,6816694.0,0.101416676,53.15474654,11665086.2,14.3317834,4.5981252569999995,22946000.0,1223130000,51.299,12.66636122,95.38
2006,0.572692393,5234220000000000.0,3196950000000000.0,4.748198768,575795000000.0,288080000000000.0,101560000,106.26,10.48814012,2511.4914059999996,45.04101997,126.5554077,4.488549697,7.4134923110000015,22830545.19,15132235,515000,4365.8,66064400,823187000000000.0,1.3435620940000002,2479247.0,2310320000000000.0,3648170000000000.0,401319000000.0,61000000.0,69.18747689,2380740000000000.0,3643180000000000.0,400771000000.0,433223000000000.0,9.610453159,90555287332.0,12.97380272,106.6,51075749710,464301000000000.0,8.627168802,28.428379800000002,6.141391222999999,8.505910366,1036320000000000.0,9113202,80649687000.0,1.321272163,1347690000000000.0,46.94355874,4790940.0,5.412305814,0.709062903,4.862756897,173651000000000.0,61065394658.0,65.59333568,23233287,10.13385836,-0.160153416,53.268,31.03471631,122124337,17.83769422,229263980,49.75163303,148253000000.0,1556050000000000.0,69.51914432,65.387,32.1,1624060000,13.10941528,39.6,5.750227314,1318320000.0,16.65303087,190100000.0,50390000,761940000.0,-142269000000000.0,180729000000000.0,217.88299999999998,1318320000.0,29.54390742,273568000000.0,2486860000000000.0,1624060000,21.429000000000002,179709,6.587181632999999,144749,1567550000000000.0,160.414,2.471562322,855588000000000.0,-70415700000000.0,3158490000000000.0,2.489,58.32704933,67.3674878,349429000000.0,5415130000000000.0,3176460000000000.0,1524.1324140000006,60.56030809,57472.890999999996,350989000000.0,3190640000000000.0,2022240000000000.0,2092660000000000.0,3.0370981880000003,595696000000.0,1028900000000000.0,94.58769419,1010600000,194377000000.0,1766970000000000.0,848168000000000.0,5686500000000000.0,30.81252311,345119.705,25.40021729,0.070657546,46.732,143272000000.0,1338450000000000.0,77.68799427,141322000000.0,1302400000000000.0,2054230000000000.0,111469.466,919539000000000.0,7.272,103527000000.0,4053009.796,40.08263854,1284680000000000.0,100798000000.0,225977000000.0,107139643,32.2987834,27.53757408,69.447,56.65712681,41103144985.0,1.5053376680000001,73.55233,42597039985.0,25.6224105,208365000000000.0,554840000,44.22355629,152624.207,64.50673,7270187.0,0.09377836,52.45451228,13944396.72,14.08742442,4.585164742,21500000.0,-90250000,51.402,11.86815856,105.21
2007,0.585998156,5578690000000000.0,3788410000000000.0,5.189539625,613688000000.0,329760000000000.0,71480000,108.86,11.0401475,2641.826248,44.45470696,128.2295633,4.719999564,7.459103907,24015345.38,15777961,530000,4464.8,70444963,851755000000000.0,1.934746516,3137376.0,2806620000000000.0,3962880000000000.0,435940000000.0,577000000.0,71.03752916,2840260000000000.0,3820700000000000.0,420299000000.0,541932000000000.0,3.8938734260000003,93697943295.0,13.716683100000001,109.81,53064574756,482380000000000.0,8.346469679,29.25639087,6.581053875,8.368863017999999,1162970000000000.0,9239730,93100595000.0,1.31419028,1462820000000000.0,46.79914152,5035136.0,4.0421869919999995,0.037498795,4.9100893889999995,184865000000000.0,74473182229.0,65.8267997,23613910,10.16540346,-0.191417697,52.472,29.43571849,121890793,18.88604638,232296830,49.70378158,160918000000.0,1624160000000000.0,63.52900497,65.557,30.9,1054550000,6.407448458999999,37.9,3.891013063,903870000.0,15.21110807,117340000.0,31410000,525970000.0,-162485000000000.0,159702000000000.0,218.11900000000003,903870000.0,29.26311091,286481000000.0,2604230000000000.0,1054550000,21.364,171968,8.667081106,139184,1848980000000000.0,158.709,2.312454801,1003270000000000.0,-33647000000000.0,3791190000000000.0,2.497,65.77317351,67.56773171,366924000000.0,5764040000000000.0,3335500000000000.0,1579.546542,62.69105948,57124.526,380485000000.0,3458780000000000.0,2476860000000000.0,2510500000000000.0,3.0031756960000004,634077000000.0,1144280000000000.0,95.95781301,1001500000,198137000000.0,1801150000000000.0,984574000000000.0,5987070000000000.0,28.96247084,375544.804,24.92028385,0.058380205,47.528,149956000000.0,1559980000000000.0,82.66581246,154132000000.0,1363160000000000.0,2239090000000000.0,128781.373,1068650000000000.0,7.242000000000001,118013000000.0,13525200.0,39.48417538,1401130000000000.0,114100000000.0,246313000000.0,110406037,34.29187986,27.04841275,69.679,54.82924998,54976431801.0,1.616659186,73.92522,56935744301.0,25.39353149,161346000000000.0,523520000,44.29851970000001,166360.789,64.62768,8172512.0,0.094706415,51.91381087,16308481.33,11.25857853,4.665295858,22000000.0,-222460000,51.505,12.14416225,104.69
2008,0.61312674,5956440000000000.0,4772820000000000.0,5.38129098,655242000000.0,416867000000000.0,100690000,113.81,11.20574971,2783.990605,44.03559724,129.92087800000002,3.738157326,7.484259603,25307681.0,16312468,540000,4694.3,76574994,892882000000000.0,12.43980801,3854944.0,3519930000000000.0,4089860000000000.0,449908000000.0,239000000.0,71.12858672,3416820000000000.0,4047810000000000.0,445282000000.0,716656000000000.0,10.42827676,98222139324.0,14.48174026,114.83,58598295474,532684000000000.0,8.42378092,29.80839824,6.771242904,8.236295614,1475120000000000.0,9368193,127538000000.0,1.310351365,1602270000000000.0,48.06074477,4996697.0,1.0551687029999999,0.063930718,4.939457942,198936000000000.0,129244000000.0,65.99795042,24007705,10.20038535,-0.224078274,51.673,29.80828417,121617968,19.06450891,235360765,49.65847642,176259000000.0,1597840000000000.0,67.52574052,65.736,29.7,1354380000,9.776585195,36.2,5.228653977,1230620000.0,14.49069958,115120000.0,29730000,648180000.0,-175865000000000.0,52217000000000.0,216.47400000000002,1230620000.0,29.06259163,297190000000.0,2701590000000000.0,1354380000,21.283,164409,7.600168142,133799,2378380000000000.0,157.437,2.3537683680000003,1422900000000000.0,103109000000000.0,4896470000000000.0,2.504,80.07218335,67.76478049,386503000000.0,6115070000000000.0,3513480000000000.0,1642.173673,62.704805799999995,60362.487,391144000000.0,3555670000000000.0,3103070000000000.0,2999960000000000.0,2.9774917430000003,672693000000.0,1428760000000000.0,98.94483129999999,842580000,222785000000.0,2025210000000000.0,1376540000000000.0,6171630000000000.0,28.87141328,416560.19899999996,27.81624458,0.052920034000000005,48.327,155440000000.0,1853660000000000.0,90.74770604,169549000000.0,1413020000000000.0,2432980000000000.0,173254.74899999998,1376440000000000.0,7.215,139606000000.0,6749200.0,37.45751503,1541280000000000.0,137020000000.0,267642000000.0,113742797,41.59176739,27.81427299,69.895,58.56139963,49596713292.0,1.769879525,74.18073000000003,51640625792.0,28.75311546,-4435680000000.0,515070000,38.03357483,158432.735,64.93268,8851641.0,0.096447681,51.51985684,20278754.7,18.14975125,3.657380271,22700000.0,-284920000,51.505,12.53056741,106.24
2009,0.62799249,6234170000000000.0,5409980000000000.0,3.30021137,685794000000.0,537589000000000.0,68760000,121.08,11.59215487,2875.86818,43.78095924,131.6345297,3.588287877,7.485080468,26142887.96,17044235,556000,4812.7,82028630,928220000000000.0,2.425026232,4712846.53,3711790000000000.0,4251050000000000.0,467640000000.0,436000000.0,66.20868962,3828580000000000.0,4298970000000000.0,472911000000.0,857197000000000.0,15.67494477,102110000000.0,15.29014815,120.94,67783545929,616182000000000.0,9.589178147,30.69161004,4.662737432,8.108064572,1354410000000000.0,9498081,93785930000.0,1.3103733770000001,1447010000000000.0,47.65212258,5107382.0,2.8061179689999998,0.177262977,4.948288778,223720000000000.0,96829184908.0,66.10869181,24413739,10.23786388,-0.2440370060000001,50.87600000000001,24.15911967,121321537,22.41221248,238465165,49.62242892,159180000000.0,1482650000000000.0,64.80693625,65.923,28.5,1287360000,4.8135243260000005,34.7,4.388607451,1046530000.0,14.46971751,121290000.0,-34840000,446520000.0,-196220000000000.0,157317000000000.0,214.829,1046530000.0,28.94301941,307854000000.0,2798530000000000.0,1287360000,21.177,158869,8.580125354,129454,2671470000000000.0,156.165,2.4605472180000003,1197090000000000.0,-116791000000000.0,5448890000000000.0,2.51,86.14333515,67.95763415,405283000000.0,6325370000000000.0,3684200000000000.0,1699.5489910000001,56.61951147,64594.205,401754000000.0,3652120000000000.0,3174200000000000.0,3291000000000000.0,2.946103892,695827000000.0,1894410000000000.0,97.19388203,977930000,228188000000.0,2074330000000000.0,1737090000000000.0,6497580000000000.0,33.79131038,446409.57899999997,30.98519241,0.05932783,49.123999999999995,158879000000.0,2077530000000000.0,95.11586895,144155000000.0,1444280000000000.0,2574720000000000.0,173559.11,1477540000000000.0,7.194,119646000000.0,550400.0,37.05772988,1310430000000000.0,116508000000.0,283234000000.0,117143628,38.87889467,26.35547453,70.094,45.51212137,63563291966.0,1.8720116999999998,74.43624,66118916966.0,21.3530017,35633100000000.0,468470000,40.63431824,181395.48899999997,65.23767,9820228.53,0.098966237,51.26603971,22686683.9,8.274752432,2.212063014,23600000.0,-512790000,51.505,13.02737405,110.62
2010,0.5678236329999999,6675980000000000.0,6675980000000000.0,5.691680157,734396000000.0,618178000000000.0,26850000,123.82,11.59215487,3039.553398,43.64592678,133.37222739999999,4.919249327,7.455594435,27630857.53,17385126,556000,4877.6,84797028,956120000000000.0,8.803302353,6277924.49,4477000000000000.0,4477000000000000.0,492496000000.0,225000000.0,65.22309055,4477000000000000.0,4477000000000000.0,492496000000.0,956120000000000.0,0.323960659,105179000000.0,13.92921271,123.46,68003137951,618178000000000.0,9.005914993,30.69161004,7.0869082070000005,7.983517264,1667920000000000.0,9629953,135663000000.0,1.311455309,1667920000000000.0,42.77586634,5377655.0,1.896787997,0.130181476,4.934162393,243150000000000.0,135663000000.0,66.18067058,24834428,10.27859223,-0.273489205,50.076,24.29903094,120990189,22.5951034,241613126,49.59997206,183481000000.0,1667920000000000.0,63.52738694,66.115,27.4,1469140000,5.132754900000001,33.1,5.751218996,1389570000.0,17.21032466,177360000.0,-12600000,1091030000.0,-188155000000000.0,130198000000000.0,213.18400000000003,1389570000.0,28.88516703,322998000000.0,2936190000000000.0,1469140000,21.034000000000002,154266,7.97175271,127011,2936190000000000.0,154.894,2.586108094,1537720000000000.0,-16549609.2,6733940000000000.0,2.513,100.0,68.14719512,424493000000.0,6733940000000000.0,3858820000000000.0,1756.910384,56.21717556,73791.041,424493000000.0,3858820000000000.0,3858820000000000.0,3858820000000000.0,2.926868525,740772000000.0,2387130000000000.0,98.103212,853460000,248276000000.0,2256940000000000.0,2256940000000000.0,6864130000000000.0,34.77690945,428760.30799999996,32.88012145,0.059377596,49.924,166412000000.0,2791370000000000.0,99.99793337,169158000000.0,1512760000000000.0,2791370000000000.0,129426.765,1512760000000000.0,7.178,157779000000.0,3450359.9960000007,40.66599029,1537720000000000.0,157778000000.0,307067000000.0,120622937,30.18627485,22.03862859,70.281,46.70127388,92908046536.0,1.7745737369999999,74.69175,96210971536.0,22.40224294,10.0,515960000,45.67496836,195836.135,65.54267,11655579.49,0.09767681199999999,51.10152122,27630857.53,15.26429366,4.741673646000001,23600000.0,61140000,51.505,13.02737405,119.12
2011,0.715220711,7069920000000000.0,7598900000000000.0,4.518668838,777732000000.0,709451000000000.0,-6820000,127.42,12.14416225,3176.90075,43.05571393,135.1359616,6.349754192000001,7.507730154,28879404.48,17068335,565000,4886.3,83400154,993857000000000.0,7.8704586370000005,7937071.54,5054670000000000.0,4707620000000000.0,517866000000.0,250000000.0,64.54097375,5050060000000000.0,4706370000000000.0,517728000000.0,1058250000000000.0,5.518427288,109330000000.0,13.51228707,127.07,71755841672,652292000000000.0,9.05867718,31.18841668,5.900839297,7.864582519,2061890000000000.0,9763656,177436000000.0,1.313747333,1914270000000000.0,43.91342343,5654613.0,2.474692994,0.134070836,4.986422966,278932000000000.0,177435000000.0,66.41718420000001,25270040,10.32238072,-0.272373647,49.288000000000004,26.32735309,120661092,23.1596367,244808254,49.59279641,210580000000.0,1952340000000000.0,62.40893910000001,66.31,26.3,501320000,5.357499604,31.7,1.653539018,404800000.0,14.23491641,154490000.0,74720000,242000000.0,-232830000000000.0,193811000000000.0,211.53900000000002,404800000.0,28.59639283,343508000000.0,3122630000000000.0,501320000,20.840999999999998,152172,8.978305586,126602,3439180000000000.0,153.622,2.64245198,1868070000000000.0,4616020000000.0,7637910000000000.0,2.509,106.94080729999999,68.33439024,445972000000.0,7142190000000000.0,4054080000000000.0,1821.7196940000001,55.48229657,81620.086,446110000000.0,4055330000000000.0,4345220000000000.0,4340610000000000.0,2.879819533,785682000000.0,2777050000000000.0,97.52530701,883090000,267816000000.0,2434570000000000.0,2583240000000000.0,7325700000000000.0,35.45902625,573379.454,32.98433326,0.046316860999999994,50.711999999999996,176829000000.0,3178480000000000.0,105.3553223,194581000000.0,1607450000000000.0,3026140000000000.0,248149.557,1704250000000000.0,7.1679999999999975,203497000000.0,1252200000000.0,40.58460421,1768820000000000.0,203496000000.0,332893000000.0,124147162,43.27841803,21.7608545,70.46,50.18001318,106539000000.0,2.34215736,74.94726,110137000000.0,23.8526601,38067700000000.0,559980000,36.88683951,211501.55899999998,65.84766,13591684.54,0.095993495,50.56344409,31040194.63,7.465943033999999,6.259495883,23500000.0,-616710000,51.505,12.97217331,127.52
2012,0.705321347,7504800000000000.0,8365760000000000.0,4.76905544,825571000000.0,796848000000000.0,9880000,136.29,12.14416225,3328.408908,42.63688666,136.9187241,5.305284956,7.5473455289999976,30256679.29,17403119,565000,5082.0,88443150,1039440000000000.0,10.98123486,9599764.824,5628000000000000.0,4990410000000000.0,548974000000.0,218000000.0,65.32254711,5655180000000000.0,4959530000000000.0,545576000000.0,1152260000000000.0,4.526702284,114344000000.0,13.37397424,135.62,75004014996,681819000000000.0,9.248788371,31.18841668,6.151206698999999,7.751339698,2118980000000000.0,9899215,191691000000.0,1.310610019,1945060000000000.0,43.59374442,5727774.0,-0.39414072299999997,0.116626433,5.025391427,240666000000000.0,191691000000.0,66.58488614,25721457,10.36997244,-0.27633536399999997,48.512,24.59437879,120328123,24.62546162,248037853,49.59877959,213968000000.0,1880170000000000.0,61.42409741,66.502,25.3,203540000,4.279511959,30.4,0.260524751,64620000.0,13.36485296,127970000.0,33280000,47130000.0,-249946000000000.0,-33958000000000.0,209.894,64620000.0,28.38972243,361732000000.0,3288300000000000.0,203540000,20.595,151988,8.884749542,127626,3755910000000000.0,152.351,2.465310143,2152940000000000.0,-27181500000000.0,8649660000000000.0,2.5,112.445444,68.51956098,470572000000.0,7692320000000000.0,4277710000000000.0,1897.179421,56.07375874,80127.617,473970000000.0,4308590000000000.0,4831150000000000.0,4858330000000000.0,2.829230209,846199000000.0,2987710000000000.0,100.3941407,747540000,297226000000.0,2701910000000000.0,3021660000000000.0,7662190000000000.0,34.67745289,599539.832,35.07159361,0.022334276,51.488,186766000000.0,3521530000000000.0,109.8640159,210144000000.0,1697790000000000.0,3232520000000000.0,261878.805,1848150000000000.0,7.162000000000001,190032000000.0,30882100000000.0,40.87337489,1910300000000000.0,190031000000.0,355596000000.0,127709730,43.67996771,21.45095506,70.638,49.5828983,108837000000.0,2.417130389,75.20276,112798000000.0,24.98851951,-64895100000000.0,683970000,36.668787,219843.984,66.15265,15327538.82,0.09474360400000001,50.18423219,33727750.95,3.753878753,5.619775894,23500000.0,-879530000,51.505,12.97217331,134.17
2013,0.5342531620000001,7918930000000000.0,9263110000000000.0,4.161575322,871128000000.0,908574000000000.0,34510000,137.48,12.42016593,3466.923152000001,42.27076998,138.7019414,4.34215208,7.585299042000001,31515833.79,17656756,570000,5085.4,89791565,1083140000000000.0,2.84675099,13301407.94,6391980000000000.0,5297420000000000.0,582747000000.0,802000000.0,66.95886313,6333590000000000.0,5239850000000000.0,576413000000.0,1275050000000000.0,6.745643082999999,119152000000.0,13.35669916,136.58,80063518146,727812000000000.0,9.517719963,31.46442036,5.518166441,7.644489755,2283780000000000.0,10036657,186629000000.0,1.2939829440000001,2026110000000000.0,42.63567744,6056193.0,-0.790219917,0.11426979,5.061722953,294569000000000.0,186628000000.0,66.73069743,26189621,10.42297158,-0.293418083,47.74800000000001,23.92357638,119975576,25.72269693,251268276,49.61367666,222884000000.0,1883650000000000.0,59.83935019,66.689,24.4,64200000,6.413386778,29.3,0.25777229399999996,64770000.0,13.51932315,149610000.0,36210000,79820000.0,-283025000000000.0,-75435500000000.0,207.562,64770000.0,28.20757962,377439000000.0,3431080000000000.0,64200000,20.297,152605,9.193612647,128757,4070060000000000.0,149.864,2.289346683,2359210000000000.0,58391900000000.0,9621570000000000.0,2.484,119.13409979999999,68.70460976,496350000000.0,8076250000000000.0,4512030000000000.0,1975.377965,57.44114317,64806.890999999996,502683000000.0,4569610000000000.0,5483410000000000.0,5425020000000000.0,2.766922755,888434000000.0,3154150000000000.0,100.7902199,884540000,305687000000.0,2778830000000000.0,3229590000000000.0,8014030000000000.0,33.04113687,479364.908,33.83135679,0.021742997000000003,52.251999999999995,194926000000.0,3963220000000000.0,116.91002009999998,214057000000.0,1771960000000000.0,3439090000000000.0,149092.886,2007430000000000.0,7.16,182552000000.0,57575900000000.0,41.51653748,1945870000000000.0,182551000000.0,378320000000.0,131292700,31.10216946,21.02868868,70.821,48.63737268,96363532825.0,1.907781259,75.57218,99386827825.0,24.713796300000002,-142465000000000.0,515590000,46.85367645,224600.083,66.48183,19357600.94,0.093525535,49.85606902,36865413.18,4.965990291000001,4.368904419,23500000.0,-820930000,50.753,12.97217331,139.86
